kernelName,powerConsumptionJoules,predictedPowerConsumptionJoules
npb_bt_x_solve_1,1506.6870054504998,1895.8193280766616
vector_add_n256,3475.4927094270006,8322.842852448679
npb_ft_compute_initial_conditions_kernel,1833.6149837775,0.004008322475137772
npb_sp_z_solve_gpu_kernel,862.1368614774999,0.7239158512225495
npb_lu_error_gpu_kernel,901.004118408,2.6673860657560127
npb_lu_rhs_2,901.6580710064999,1.316505462557014
npb_lu_pintgr_4,848.8722288720003,0.49471979796523613
npb_lu_rhs_1,873.065916857,2.825536351885584
npb_cg_kernel_seven,906.8872232275,167.67349722437297
npb_lu_erhs_3,909.303381821,1.3074700651669833
npb_ft_cffts1_kernel_1,3981.24763688,3409.4025228747255
